id,concat,color,latitude,longitude,upfa,trimestre,estatus,pagores,c,p
115908,PAX 115908,Verde [< 180 Días],31.3174693,-113.5432248,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83555,MEXICO
106644,PAX 106644,Verde [< 180 Días],31.32456804,-113.525486,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83550,MEXICO
107629,PAX 107629,Verde [< 180 Días],31.32556804,-113.524486,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83550,MEXICO
107648,PAX 107648,Verde [< 180 Días],31.32656804,-113.523486,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83550,MEXICO
107676,PAX 107676,Verde [< 180 Días],31.32756804,-113.522486,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83550,MEXICO
108196,PAX 108196,Verde [< 180 Días],31.32856804,-113.521486,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83550,MEXICO
108199,PAX 108199,Verde [< 180 Días],31.32956804,-113.520486,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83550,MEXICO
108333,PAX 108333,Verde [< 180 Días],31.33056804,-113.519486,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83550,MEXICO
108554,PAX 108554,Verde [< 180 Días],31.33156804,-113.518486,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83550,MEXICO
115820,PAX 115820,Verde [< 180 Días],31.33256804,-113.517486,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83550,MEXICO
115906,PAX 115906,Verde [< 180 Días],31.33356804,-113.516486,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83550,MEXICO
106120,PAX 106120,Verde [< 180 Días],31.33191729,-113.5051386,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83553,MEXICO
107512,PAX 107512,Verde [< 180 Días],31.33291729,-113.5041386,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83553,MEXICO
107526,PAX 107526,Verde [< 180 Días],31.33391729,-113.5031386,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83553,MEXICO
108406,PAX 108406,Verde [< 180 Días],31.33491729,-113.5021386,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83553,MEXICO
108211,PAX 108211,Verde [< 180 Días],31.33357255,-113.491565,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83557,MEXICO
108221,PAX 108221,Verde [< 180 Días],31.33457255,-113.490565,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83557,MEXICO
108852,PAX 108852,Verde [< 180 Días],33.9186,-113.2134,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85320,ESTADOS UNIDOS
115909,PAX 115909,Verde [< 180 Días],31.873,-112.8663,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83576,MEXICO
121088,PAX 121088,Verde [< 180 Días],30.71830009,-112.1837886,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83600,MEXICO
108868,PAX 108868,Verde [< 180 Días],30.71727892,-112.1859187,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83695,MEXICO
107569,PAX 107569,Verde [< 180 Días],30.72799618,-112.1753078,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83610,MEXICO
106877,PAX 106877,Verde [< 180 Días],30.70789491,-112.1601448,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83660,MEXICO
108557,PAX 108557,Verde [< 180 Días],33.4317,-111.8469,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85201,ESTADOS UNIDOS
108173,PAX 108173,Verde [< 180 Días],25.02821041,-111.6366616,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23676,MEXICO
118526,PAX 118526,Verde [< 180 Días],28.919,-111.624,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83337,MEXICO
107674,PAX 107674,Verde [< 180 Días],26.0005543,-111.3477302,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23880,MEXICO
108023,PAX 108023,Verde [< 180 Días],26.0015543,-111.3467302,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23880,MEXICO
107979,PAX 107979,Verde [< 180 Días],29.12278008,-111.0289738,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83177,MEXICO
117143,PAX 117143,Verde [< 180 Días],29.17755946,-111.0176538,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83118,MEXICO
108770,PAX 108770,Verde [< 180 Días],29.09786598,-111.0111475,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83174,MEXICO
118961,PAX 118961,Verde [< 180 Días],29.12122212,-111.0108148,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83179,MEXICO
116900,PAX 116900,Verde [< 180 Días],29.11329646,-111.0061898,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83170,MEXICO
107760,PAX 107760,Verde [< 180 Días],29.13779456,-111.0027013,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83116,MEXICO
119237,PAX 119237,Verde [< 180 Días],29.08030267,-110.9995817,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83245,MEXICO
117199,PAX 117199,Verde [< 180 Días],29.14448564,-110.9913905,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83117,MEXICO
119238,PAX 119238,Verde [< 180 Días],29.08661496,-110.9947283,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83249,MEXICO
120184,PAX 120184,Verde [< 180 Días],29.05911477,-110.9917226,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83287,MEXICO
121314,PAX 121314,Verde [< 180 Días],29.06011477,-110.9907226,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83287,MEXICO
106760,PAX 106760,Verde [< 180 Días],29.14275153,-110.9801761,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83105,MEXICO
117731,PAX 117731,Verde [< 180 Días],29.14375153,-110.9791761,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83105,MEXICO
106490,PAX 106490,Verde [< 180 Días],29.11876857,-110.9766654,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83113,MEXICO
109474,PAX 109474,Verde [< 180 Días],29.07745127,-110.9758274,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83250,MEXICO
108875,PAX 108875,Verde [< 180 Días],29.06762055,-110.9687228,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83288,MEXICO
118747,PAX 118747,Verde [< 180 Días],29.06862055,-110.9677228,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83288,MEXICO
118779,PAX 118779,Verde [< 180 Días],29.06962055,-110.9667228,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83288,MEXICO
107003,PAX 107003,Verde [< 180 Días],29.12867,-110.97525,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83103,MEXICO
118559,PAX 118559,Verde [< 180 Días],29.12967,-110.97425,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83103,MEXICO
107906,PAX 107906,Verde [< 180 Días],29.07543729,-110.9746796,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83347,MEXICO
117051,PAX 117051,Verde [< 180 Días],29.10679372,-110.9706304,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83180,MEXICO
119436,PAX 119436,Verde [< 180 Días],29.10779372,-110.9696304,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83180,MEXICO
117398,PAX 117398,Verde [< 180 Días],29.1021066,-110.9607769,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83140,MEXICO
108581,PAX 108581,Verde [< 180 Días],30.63492179,-110.9583184,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84160,MEXICO
117293,PAX 117293,Verde [< 180 Días],31.23922365,-110.9628981,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,84094,MEXICO
118819,PAX 118819,Verde [< 180 Días],31.24022365,-110.9618981,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,84094,MEXICO
116757,PAX 116757,Verde [< 180 Días],29.08705709,-110.9557341,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83000,MEXICO
108087,PAX 108087,Verde [< 180 Días],29.07674395,-110.9596758,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83260,MEXICO
116658,PAX 116658,Verde [< 180 Días],29.07774395,-110.9586758,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83260,MEXICO
105528,PAX 105528,Verde [< 180 Días],31.26021642,-110.957627,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84001,MEXICO
106237,PAX 106237,Verde [< 180 Días],31.29606368,-110.9577665,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84064,MEXICO
106385,PAX 106385,Verde [< 180 Días],31.29706368,-110.9567665,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84064,MEXICO
106943,PAX 106943,Verde [< 180 Días],31.28357878,-110.9576934,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84063,MEXICO
107896,PAX 107896,Verde [< 180 Días],31.28457878,-110.9566934,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84063,MEXICO
106423,PAX 106423,Verde [< 180 Días],31.32819636,-110.9565107,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84020,MEXICO
106419,PAX 106419,Verde [< 180 Días],31.29568602,-110.9529166,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84000,MEXICO
107448,PAX 107448,Verde [< 180 Días],31.29668602,-110.9519166,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84000,MEXICO
106404,PAX 106404,Verde [< 180 Días],31.31936824,-110.9464548,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84060,MEXICO
105838,PAX 105838,Verde [< 180 Días],31.28400021,-110.9489575,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84066,MEXICO
106139,PAX 106139,Verde [< 180 Días],31.28500021,-110.9479575,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84066,MEXICO
106245,PAX 106245,Verde [< 180 Días],31.28600021,-110.9469575,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84066,MEXICO
107574,PAX 107574,Verde [< 180 Días],31.28700021,-110.9459575,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84066,MEXICO
119170,PAX 119170,Verde [< 180 Días],29.02709304,-110.9500238,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83294,MEXICO
108932,PAX 108932,Verde [< 180 Días],32.1392,-110.9451,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85706,ESTADOS UNIDOS
109493,PAX 109493,Verde [< 180 Días],29.04199745,-110.941782,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83293,MEXICO
116508,PAX 116508,Verde [< 180 Días],29.04299745,-110.940782,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83293,MEXICO
106203,PAX 106203,Verde [< 180 Días],31.30964119,-110.9421054,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84035,MEXICO
106432,PAX 106432,Verde [< 180 Días],31.31064119,-110.9411054,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84035,MEXICO
117737,PAX 117737,Verde [< 180 Días],31.29896417,-110.9395638,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,84055,MEXICO
107366,PAX 107366,Verde [< 180 Días],29.03390563,-110.9409048,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83219,MEXICO
105265,PAX 105265,Verde [< 180 Días],31.32991346,-110.9370614,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84010,MEXICO
117435,PAX 117435,Verde [< 180 Días],29.01037696,-110.9332284,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83296,MEXICO
120885,PAX 120885,Verde [< 180 Días],31.331,-110.9322,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,84017,MEXICO
106086,PAX 106086,Verde [< 180 Días],31.30919089,-110.930672,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84046,MEXICO
106226,PAX 106226,Verde [< 180 Días],31.29513721,-110.9264214,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84080,MEXICO
117205,PAX 117205,Verde [< 180 Días],31.29613721,-110.9254214,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,84080,MEXICO
106305,PAX 106305,Verde [< 180 Días],27.92685303,-110.9256818,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85448,MEXICO
117070,PAX 117070,Verde [< 180 Días],29.07870524,-110.9248321,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,83060,MEXICO
107476,PAX 107476,Verde [< 180 Días],31.28655656,-110.9199339,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84090,MEXICO
108093,PAX 108093,Verde [< 180 Días],31.28755656,-110.9189339,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84090,MEXICO
117478,PAX 117478,Verde [< 180 Días],31.28855656,-110.9179339,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,84090,MEXICO
106714,PAX 106714,Verde [< 180 Días],29.10165721,-110.9229173,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83160,MEXICO
116464,PAX 116464,Verde [< 180 Días],29.09321673,-110.9181001,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,83020,MEXICO
106657,PAX 106657,Verde [< 180 Días],27.92437903,-110.9160692,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85440,MEXICO
108536,PAX 108536,Verde [< 180 Días],27.95095587,-110.9149841,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85423,MEXICO
108583,PAX 108583,Verde [< 180 Días],27.95195587,-110.9139841,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85423,MEXICO
109432,PAX 109432,Verde [< 180 Días],27.91172578,-110.910837,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85465,MEXICO
106142,PAX 106142,Verde [< 180 Días],31.3015987,-110.9091679,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84086,MEXICO
119040,PAX 119040,Verde [< 180 Días],31.3025987,-110.9081679,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,84086,MEXICO
107056,PAX 107056,Verde [< 180 Días],27.92726643,-110.8901101,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85400,MEXICO
108706,PAX 108706,Verde [< 180 Días],27.92826643,-110.8891101,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85400,MEXICO
108812,PAX 108812,Verde [< 180 Días],27.92926643,-110.8881101,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85400,MEXICO
108827,PAX 108827,Verde [< 180 Días],27.93026643,-110.8871101,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85400,MEXICO
108039,PAX 108039,Verde [< 180 Días],27.93751147,-110.8802897,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85410,MEXICO
108643,PAX 108643,Verde [< 180 Días],27.96139773,-110.8147083,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85330,MEXICO
105556,PAX 105556,Verde [< 180 Días],24.13604472,-110.3332509,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23090,MEXICO
115612,PAX 115612,Verde [< 180 Días],24.13000708,-110.3332689,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23097,MEXICO
105818,PAX 105818,Verde [< 180 Días],24.10525542,-110.3152956,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23085,MEXICO
117035,PAX 117035,Verde [< 180 Días],24.10625542,-110.3142956,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,23085,MEXICO
118600,PAX 118600,Verde [< 180 Días],24.10725542,-110.3132956,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,23085,MEXICO
120421,PAX 120421,Verde [< 180 Días],24.10825542,-110.3122956,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,23085,MEXICO
118804,PAX 118804,Verde [< 180 Días],24.15459461,-110.3083907,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,23040,MEXICO
121832,PAX 121832,Verde [< 180 Días],24.15559461,-110.3073907,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,23040,MEXICO
105576,PAX 105576,Verde [< 180 Días],24.09318082,-110.3123005,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23083,MEXICO
117350,PAX 117350,Verde [< 180 Días],24.09418082,-110.3113005,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,23083,MEXICO
105574,PAX 105574,Verde [< 180 Días],24.058217,-110.314075,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23089,MEXICO
108198,PAX 108198,Verde [< 180 Días],24.08588684,-110.3061795,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23084,MEXICO
107304,PAX 107304,Verde [< 180 Días],24.07194981,-110.3001605,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23088,MEXICO
121512,PAX 121512,Verde [< 180 Días],24.07294981,-110.2991605,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,23088,MEXICO
105305,PAX 105305,Verde [< 180 Días],24.15631751,-110.2998293,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23020,MEXICO
105483,PAX 105483,Verde [< 180 Días],24.15731751,-110.2988293,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23020,MEXICO
116911,PAX 116911,Verde [< 180 Días],24.17799551,-110.2974965,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,23010,MEXICO
106089,PAX 106089,Verde [< 180 Días],30.99075719,-110.2853612,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84620,MEXICO
106131,PAX 106131,Verde [< 180 Días],30.99175719,-110.2843612,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84620,MEXICO
106235,PAX 106235,Verde [< 180 Días],30.99275719,-110.2833612,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84620,MEXICO
108469,PAX 108469,Verde [< 180 Días],30.99375719,-110.2823612,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84620,MEXICO
120466,PAX 120466,Verde [< 180 Días],30.99475719,-110.2813612,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,84620,MEXICO
106289,PAX 106289,Verde [< 180 Días],24.14314424,-110.279943,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23030,MEXICO
108578,PAX 108578,Verde [< 180 Días],24.15192684,-110.276014,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23018,MEXICO
105974,PAX 105974,Verde [< 180 Días],30.99377532,-110.2732686,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84623,MEXICO
106393,PAX 106393,Verde [< 180 Días],30.99477532,-110.2722686,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84623,MEXICO
118603,PAX 118603,Verde [< 180 Días],27.46645365,-109.9710702,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,85260,MEXICO
107671,PAX 107671,Verde [< 180 Días],30.2425,-109.9709,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84075,MEXICO
116217,PAX 116217,Verde [< 180 Días],27.4851456,-109.9662734,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85130,MEXICO
120906,PAX 120906,Verde [< 180 Días],27.57702056,-109.9603151,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,85219,MEXICO
108442,PAX 108442,Verde [< 180 Días],27.4806713,-109.9497862,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85150,MEXICO
108484,PAX 108484,Verde [< 180 Días],22.9155762,-109.945737,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23473,MEXICO
116230,PAX 116230,Verde [< 180 Días],27.51870134,-109.9437465,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85000,MEXICO
116522,PAX 116522,Verde [< 180 Días],27.51970134,-109.9427465,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85000,MEXICO
107956,PAX 107956,Verde [< 180 Días],27.266121,-109.94967,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85207,MEXICO
120767,PAX 120767,Verde [< 180 Días],27.49075366,-109.9450024,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,85098,MEXICO
116193,PAX 116193,Verde [< 180 Días],27.44794764,-109.9423317,DIC [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85198,MEXICO
118631,PAX 118631,Verde [< 180 Días],27.44894764,-109.9413317,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,85198,MEXICO
107886,PAX 107886,Verde [< 180 Días],27.46919655,-109.941361,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85180,MEXICO
117010,PAX 117010,Verde [< 180 Días],22.93631635,-109.9237016,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,23477,MEXICO
108593,PAX 108593,Verde [< 180 Días],22.90617278,-109.9261303,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23474,MEXICO
107145,PAX 107145,Verde [< 180 Días],27.44750907,-109.9233068,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85096,MEXICO
112037,PAX 112037,Verde [< 180 Días],27.45115575,-109.920771,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85097,MEXICO
108148,PAX 108148,Verde [< 180 Días],22.89351565,-109.9094331,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23450,MEXICO
117691,PAX 117691,Verde [< 180 Días],27.46367989,-109.9105729,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,85099,MEXICO
118588,PAX 118588,Verde [< 180 Días],27.46467989,-109.9095729,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,85099,MEXICO
118985,PAX 118985,Verde [< 180 Días],27.35430021,-109.8550274,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,85205,MEXICO
108217,PAX 108217,Verde [< 180 Días],23.11667039,-109.7145701,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23427,MEXICO
108582,PAX 108582,Verde [< 180 Días],23.11767039,-109.7135701,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23427,MEXICO
117300,PAX 117300,Verde [< 180 Días],23.11867039,-109.7125701,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,23427,MEXICO
118893,PAX 118893,Verde [< 180 Días],23.11967039,-109.7115701,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,23427,MEXICO
108325,PAX 108325,Verde [< 180 Días],23.10033119,-109.7139398,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23430,MEXICO
108403,PAX 108403,Verde [< 180 Días],23.10133119,-109.7129398,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23430,MEXICO
108319,PAX 108319,Verde [< 180 Días],23.10061194,-109.7133338,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23588,MEXICO
108157,PAX 108157,Verde [< 180 Días],23.13804082,-109.7124948,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23435,MEXICO
108389,PAX 108389,Verde [< 180 Días],23.07424625,-109.706818,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23444,MEXICO
108588,PAX 108588,Verde [< 180 Días],23.07524625,-109.705818,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23444,MEXICO
120179,PAX 120179,Verde [< 180 Días],23.09135168,-109.7101723,FEB [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,23428,MEXICO
106685,PAX 106685,Verde [< 180 Días],23.13489928,-109.7094433,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23436,MEXICO
108174,PAX 108174,Verde [< 180 Días],23.12137474,-109.7102757,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,23437,MEXICO
108736,PAX 108736,Verde [< 180 Días],26.98110137,-109.6552553,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85287,MEXICO
108744,PAX 108744,Verde [< 180 Días],26.86475864,-109.6495557,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85900,MEXICO
108832,PAX 108832,Verde [< 180 Días],26.81581668,-109.650804,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85968,MEXICO
108743,PAX 108743,Verde [< 180 Días],26.91058033,-109.6279109,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85280,MEXICO
107901,PAX 107901,Verde [< 180 Días],26.75119663,-109.6120564,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85240,MEXICO
108745,PAX 108745,Verde [< 180 Días],26.75219663,-109.6110564,NOV [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,85240,MEXICO
118413,PAX 118413,Verde [< 180 Días],31.32694849,-109.5680189,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,84279,MEXICO
106532,PAX 106532,Verde [< 180 Días],31.3192781,-109.5439613,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84269,MEXICO
107711,PAX 107711,Verde [< 180 Días],31.3202781,-109.5429613,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84269,MEXICO
107713,PAX 107713,Verde [< 180 Días],31.3212781,-109.5419613,OCT [2019],4Q 2019,Inactivo,Registrado en 4Q 2019,84269,MEXICO
117136,PAX 117136,Verde [< 180 Días],31.3222781,-109.5409613,ENE [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,84269,MEXICO
121434,PAX 121434,Verde [< 180 Días],31.3232781,-109.5399613,MAR [2020],1Q 2020,Inactivo,Registrado en 1Q 2020,84269,MEXICO
