id,nombre,concat,edo,mun,latitude,longitude,tipo
4820,DISTRIBUIDOR ITALIKA IZUCAR DE MATAMOROS (4820),DISTRIBUIDOR ITALIKA IZUCAR DE MATAMOROS (4820),PUEBLA,IZUCAR DE MATAMOROS,18.629884,-98.457601,Canales Terceros
7213,DISTRIBUIDOR ITALIKA LA PIEDAD MICHOACAN (7213),DISTRIBUIDOR ITALIKA LA PIEDAD MICHOACAN (7213),MICHOACAN,LA PIEDAD,20.349409,-102.038786,Canales Terceros
7398,CHEDRAUI CORDOBA CENTRO (7398),CHEDRAUI CORDOBA CENTRO (7398),VERACRUZ,CORDOBA,18.893879,-96.928968,Canales Terceros
9295,DISTRIBUIDOR ITALIKA GUAMUCHIL SIN (9295),DISTRIBUIDOR ITALIKA GUAMUCHIL SIN (9295),SINALOA,SALVADOR ALVARADO,25.452728,-108.072517,Canales Terceros
7260,CHEDRAUI VILLA CRYSTAL (7260),CHEDRAUI VILLA CRYSTAL (7260),TABASCO,CENTRO,17.980361,-92.939825,Canales Terceros
7231,SUPERCHE TLAPA DE COMONFORT (7231),SUPERCHE TLAPA DE COMONFORT (7231),GUERRERO,TLAPA DE COMONFORT,17.548641,-98.574365,Canales Terceros
7638,CHEDRAUI SAN JOSE DEL CABO (7638),CHEDRAUI SAN JOSE DEL CABO (7638),BAJA CALIFORNIA SUR,CABOS  LOS,23.096639,-109.708685,Canales Terceros
5400,SORIANA LA PUERTA NUEVO LEON (5400),SORIANA LA PUERTA NUEVO LEON (5400),NUEVO LEON,SANTA CATARINA,25.682741,-100.483832,Canales Terceros
7444,CHEDRAUI NOGALES (7444),CHEDRAUI NOGALES (7444),VERACRUZ,NOGALES,18.813013,-97.167572,Canales Terceros
9321,CHEDRAUI LAGO DE GUADALUPE (9321),CHEDRAUI LAGO DE GUADALUPE (9321),MEXICO,CUAUTITLAN IZCALLI,19.620025,-99.23657,Canales Terceros
7095,CASA LEY TRES RIOS (7095),CASA LEY TRES RIOS (7095),SINALOA,CULIACAN,24.81421,-107.403824,Canales Terceros
7395,CHEDRAUI TEPIC (7395),CHEDRAUI TEPIC (7395),NAYARIT,TEPIC,21.484549,-104.876084,Canales Terceros
8243,DISTRIBUIDOR ITALIKA NAVOJOA (8243),DISTRIBUIDOR ITALIKA NAVOJOA (8243),SONORA,NAVOJOA,27.077731,-109.44779,Canales Terceros
943,Distribuidor Italika Cardel,Distribuidor Italika Cardel,VERACRUZ,VERACRUZ,19.369085,-96.37534,Canales Terceros
7485,CHEDRAUI TELOLOAPAN (7485),CHEDRAUI TELOLOAPAN (7485),GUERRERO,TELOLOAPAN,18.367513,-99.863633,Canales Terceros
9447,SORIANA CALLE REAL ORIZABA (9447),SORIANA CALLE REAL ORIZABA (9447),VERACRUZ,ORIZABA,18.846114,-97.104356,Canales Terceros
3549,CHEDRAUI CANCUN FRISA II (3549),CHEDRAUI CANCUN FRISA II (3549),GUERRERO,BENITO JUAREZ,21.145013,-86.905516,Canales Terceros
7423,CHEDRAUI MERIDA CAUCEL (7423),CHEDRAUI MERIDA CAUCEL (7423),YUCATAN,MERIDA,20.995689,-89.675952,Canales Terceros
1214,ALMACENES GRANDA MERCADO TUXTLA (1214),ALMACENES GRANDA MERCADO TUXTLA (1214),CHIAPAS,TUXTLA GUTIERREZ,16.750224,-93.116894,Canales Terceros
6378,CHEDRAUI VERACRUZ BRISAS,CHEDRAUI VERACRUZ BRISAS,VERACRUZ,VERACRUZ,19.213285,-96.18767,Canales Terceros
7594,DISTRIBUIDOR ITALIKA AGUASCALIENTES (7594),DISTRIBUIDOR ITALIKA AGUASCALIENTES (7594),AGUASCALIENTES,AGUASCALIENTES,21.872587,-102.270899,Canales Terceros
9329,CHEDRAUI LA HUERTA MORELIA (9329),CHEDRAUI LA HUERTA MORELIA (9329),MICHOACAN,MORELIA,19.679238,-101.21748,Canales Terceros
1075,SORIANA SALAMANCA (1075),SORIANA SALAMANCA (1075),GUANAJUATO,SALAMANCA,20.56304,-101.199056,Canales Terceros
8075,HEB MI TIENDA BUGAMBILIAS (8075),HEB MI TIENDA BUGAMBILIAS (8075),TAMAULIPAS,REYNOSA,26.044822,-98.390965,Canales Terceros
1071,CASA LEY SENDERO TIJUANA (1071),CASA LEY SENDERO TIJUANA (1071),BAJA CALIFORNIA,TIJUANA,32.454091,-116.838005,Canales Terceros
1861,DISTRIBUIDOR ITALIKA PUERTO VALLARTA (1861),DISTRIBUIDOR ITALIKA PUERTO VALLARTA (1861),JALISCO,PUERTO VALLARTA,20.659728,-105.218607,Canales Terceros
9569,DISTRIBUIDOR ITALIKA CD MANTE (9569),DISTRIBUIDOR ITALIKA CD MANTE (9569),TAMAULIPAS,MANTE  EL,22.740128,-98.976225,Canales Terceros
9442,SORIANA SAN ANDRES TUXTLA (9442),SORIANA SAN ANDRES TUXTLA (9442),VERACRUZ,SAN ANDRES TUXTLA,18.451424,-95.226761,Canales Terceros
828,AZULEMEX REVOLUCION (828),AZULEMEX REVOLUCION (828),MEXICO,TLALNEPANTLA,19.541664,-99.193119,Canales Terceros
4809,DISTRIBUIDOR ITALIKA MONTERREY (4809),DISTRIBUIDOR ITALIKA MONTERREY (4809),NUEVO LEON,MONTERREY,25.685724,-100.294124,Canales Terceros
7551,DISTRIBUIDOR ITALIKA CAMPECHE (7551),DISTRIBUIDOR ITALIKA CAMPECHE (7551),CAMPECHE,CAMPECHE,19.832827,-90.534883,Canales Terceros
9320,CHEDRAUI COACALCO MEX (9320),CHEDRAUI COACALCO MEX (9320),MEXICO,COACALCO,19.644669,-99.108465,Canales Terceros
9224,SORIANA NUEVA ROSITA COAHUILA (9224),SORIANA NUEVA ROSITA COAHUILA (9224),COAHUILA,SAN JUAN DE SABINAS,27.936602,-101.204262,Canales Terceros
7402,CHEDRAUI DURANGO (7402),CHEDRAUI DURANGO (7402),DURANGO,DURANGO,24.010002,-104.661627,Canales Terceros
7486,CHEDRAUI OAXACA (7486),CHEDRAUI OAXACA (7486),OAXACA,OAXACA DE JUAREZ,17.052154,-96.716839,Canales Terceros
9926,CASA LEY VIGIA (9926),CASA LEY VIGIA (9926),SONORA,GUAYMAS,27.925808,-110.918276,Canales Terceros
7312,CHEDRAUI PUEBLA PLAZA CRYSTAL (7312),CHEDRAUI PUEBLA PLAZA CRYSTAL (7312),PUEBLA,PUEBLA,19.022552,-98.214514,Canales Terceros
1088,SORIANA ZACATECAS (1088),SORIANA ZACATECAS (1088),ZACATECAS,ZACATECAS,22.761519,-102.547545,Canales Terceros
7464,CHEDRAUI TICUL (7464),CHEDRAUI TICUL (7464),YUCATAN,TICUL,20.398768,-89.538458,Canales Terceros
9287,CASA LEY CENTRO HERMOSILLO (9287),CASA LEY CENTRO HERMOSILLO (9287),SONORA,HERMOSILLO,29.08509,-110.955237,Canales Terceros
7377,CHEDRAUI TAMPICO 2 (7377),CHEDRAUI TAMPICO 2 (7377),TAMAULIPAS,TAMPICO,22.229782,-97.845235,Canales Terceros
8266,SORIANA LANDIN SALTILLO (8266),SORIANA LANDIN SALTILLO (8266),COAHUILA,SALTILLO,25.402693,-101.0274,Canales Terceros
6009,CASA LEY MARSELLA (6009),CASA LEY MARSELLA (6009),SONORA,GUAYMAS,27.944728,-110.934023,Canales Terceros
2607,AZULEMEX TECAMAC (2607),AZULEMEX TECAMAC (2607),MEXICO,TECAMAC,19.65882,-99.004797,Canales Terceros
9435,SORIANA VALLE ALTO SLP (9435),SORIANA VALLE ALTO SLP (9435),SAN LUIS POTOSI,CIUDAD VALLES,22.002075,-99.008288,Canales Terceros
8912,SORIANA MIRASIERRA SALTILLO (8912),SORIANA MIRASIERRA SALTILLO (8912),COAHUILA,SALTILLO,25.432172,-100.924472,Canales Terceros
9876,DISTRIBUIDOR ITALIKA CD HIDALGO (9876),DISTRIBUIDOR ITALIKA CD HIDALGO (9876),MICHOACAN,HIDALGO,19.67933,-100.541231,Canales Terceros
9634,DISTRIBUIDOR ITALIKA GUADALUPE ZACATECAS (9634),DISTRIBUIDOR ITALIKA GUADALUPE ZACATECAS (9634),PUEBLA,GUADALUPE,22.756222,-102.523802,Canales Terceros
7394,CHEDRAUI CHETUMAL INSURGENTES (7394),CHEDRAUI CHETUMAL INSURGENTES (7394),QUINTANA ROO,OTHON P. BLANCO,18.520413,-88.320553,Canales Terceros
9358,CASA LEY VALLE DORADO (9358),CASA LEY VALLE DORADO (9358),SINALOA,MAZATLAN,23.261213,-106.409925,Canales Terceros
7380,CHEDRAUI OJO DE AGUA (7380),CHEDRAUI OJO DE AGUA (7380),MEXICO,TECAMAC,19.665084,-99.01797,Canales Terceros
7234,CHEDRAUI LOMAS TONALA (7234),CHEDRAUI LOMAS TONALA (7234),JALISCO,TONALA,20.64093,-103.277861,Canales Terceros
7446,CHEDRAUI ANFORA (7446),CHEDRAUI ANFORA (7446),DISTRITO FEDERAL,VENUSTIANO CARRANZA,19.435422,-99.110156,Canales Terceros
1065,SORIANA ACAPULCO RENACIMIENTO (1065),SORIANA ACAPULCO RENACIMIENTO (1065),GUERRERO,ACAPULCO DE JUAREZ,16.898643,-99.829817,Canales Terceros
7471,CHEDRAUI ESCARCEGA (7471),CHEDRAUI ESCARCEGA (7471),CAMPECHE,ESCARCEGA,18.604511,-90.730592,Canales Terceros
4480,DISTRIBUIDOR ITALIKA ZACATLAN (4480),DISTRIBUIDOR ITALIKA ZACATLAN (4480),PUEBLA,ZACATLAN,19.938085,-97.962852,Canales Terceros
4408,DISTRIBUIDOR ITALIKA LOS REYES (4408),DISTRIBUIDOR ITALIKA LOS REYES (4408),MICHOACAN,REYES  LOS,19.588547,-102.473154,Canales Terceros
7519,DISTRIBUIDOR ITALIKA CORDOBA (7519),DISTRIBUIDOR ITALIKA CORDOBA (7519),VERACRUZ,CORDOBA,18.890134,-96.931705,Canales Terceros
9408,DISTRIBUIDOR ITALIKA TEPIC (9408),DISTRIBUIDOR ITALIKA TEPIC (9408),NAYARIT,TEPIC,21.483745,-104.881749,Canales Terceros
241,SORIANA ACAMBARO (241),SORIANA ACAMBARO (241),GUANAJUATO,ACAMBARO,20.020467,-100.730199,Canales Terceros
4978,SORIANA SANTA MARIA NUEVO LEON (4978),SORIANA SANTA MARIA NUEVO LEON (4978),NUEVO LEON,GUADALUPE,25.656467,-100.189526,Canales Terceros
9911,DISTRIBUIDOR ITALIKA IGUALA (9911),DISTRIBUIDOR ITALIKA IGUALA (9911),GUERRERO,IGUALA DE LA INDEPENDENCIA,18.3634,-99.528286,Canales Terceros
7396,CHEDRAUI ATIZAPAN (7396),CHEDRAUI ATIZAPAN (7396),MEXICO,ATIZAPAN DE ZARAGOZA,19.561764,-99.244327,Canales Terceros
7303,CHEDRAUI VILLAFLORES (7303),CHEDRAUI VILLAFLORES (7303),CHIAPAS,VILLAFLORES,16.245078,-93.271624,Canales Terceros
7385,CHEDRAUI SAN ESTEBAN (7385),CHEDRAUI SAN ESTEBAN (7385),MEXICO,NAUCALPAN,19.458079,-99.233466,Canales Terceros
7448,CHEDRAUI COAPA (7448),CHEDRAUI COAPA (7448),DISTRITO FEDERAL,COYOACAN,19.302445,-99.118303,Canales Terceros
7470,CHEDRAUI VALLADOLID (7470),CHEDRAUI VALLADOLID (7470),YUCATAN,VALLADOLID,20.702143,-88.202311,Canales Terceros
425,DISTRIBUIDORA ITALIKA PALO SOLO (425),DISTRIBUIDORA ITALIKA PALO SOLO (425),MEXICO,HUIXQUILUCAN,19.411203,-99.271464,Canales Terceros
7596,DISTRIBUIDOR ITALIKA ARANDAS (7596),DISTRIBUIDOR ITALIKA ARANDAS (7596),JALISCO,ARANDAS,20.701189,-102.351795,Canales Terceros
7440,CHEDRAUI SAN JUAN DEL RIO (7440),CHEDRAUI SAN JUAN DEL RIO (7440),QUERETARO,QUERETARO,20.388454,-99.991053,Canales Terceros
4571,SORIANA SOLIDARIDAD NL (4571),SORIANA SOLIDARIDAD NL (4571),NUEVO LEON,GENERAL ESCOBEDO,25.777447,-100.386612,Canales Terceros
7330,CHEDRAUI ACAPULCO CAYACO (7330),CHEDRAUI ACAPULCO CAYACO (7330),GUERRERO,ACAPULCO DE JUAREZ,16.862092,-99.809236,Canales Terceros
9725,DISTRIBUIDOR ITALIKA QUERETARO II (9725),DISTRIBUIDOR ITALIKA QUERETARO II (9725),QUERETARO,CORREGIDORA,20.527731,-100.441122,Canales Terceros
325,CASA LEY SAN MIGUEL (325),CASA LEY SAN MIGUEL (325),SONORA,NOGALES,31.275152,-110.93796,Canales Terceros
7327,CHEDRAUI PINOTEPA NACIONAL (7327),CHEDRAUI PINOTEPA NACIONAL (7327),OAXACA,SANTIAGO PINOTEPA NACIONAL,16.341041,-98.053294,Canales Terceros
5671,AZULEMEX SAN VICENTE (5671),AZULEMEX SAN VICENTE (5671),MEXICO,CHICOLOAPAN,19.413327,-98.920254,Canales Terceros
7280,CHEDRAUI MERIDA ORIENTE (7280),CHEDRAUI MERIDA ORIENTE (7280),YUCATAN,MERIDA,20.967339,-89.590456,Canales Terceros
7578,DISTRIBUIDOR ITALIKA TAMPICO (7578),DISTRIBUIDOR ITALIKA TAMPICO (7578),TAMAULIPAS,TAMPICO,22.300715,-97.879551,Canales Terceros
7418,CHEDRAUI MORELIA (7418),CHEDRAUI MORELIA (7418),MICHOACAN,MORELIA,19.709641,-101.190292,Canales Terceros
1882,SORIANA OAXACA (1882),SORIANA OAXACA (1882),OAXACA,OAXACA DE JUAREZ,17.04129,-96.714475,Canales Terceros
7445,CHEDRAUI PALACIO (7445),CHEDRAUI PALACIO (7445),BAJA CALIFORNIA SUR,PAZ LA,24.149787,-110.307128,Canales Terceros
7432,CHEDRAUI TEJUPILCO (7432),CHEDRAUI TEJUPILCO (7432),MEXICO,TEJUPILCO,18.911179,-100.151123,Canales Terceros
231,SORIANA LA BARCA (231),SORIANA LA BARCA (231),JALISCO,BARCA LA,20.291773,-102.543886,Canales Terceros
7476,CHEDRAUI OAXACA FEMSA (7476),CHEDRAUI OAXACA FEMSA (7476),OAXACA,OAXACA DE JUAREZ,17.063827,-96.733796,Canales Terceros
9201,SORIANA DELICIAS CHIHUAHUA (9201),SORIANA DELICIAS CHIHUAHUA (9201),CHIHUAHUA,DELICIAS,28.189836,-105.459623,Canales Terceros
9192,DISTRIBUIDOR ITALIKA URUAPAN (9192),DISTRIBUIDOR ITALIKA URUAPAN (9192),MICHOACAN,URUAPAN,19.42238,-102.06482,Canales Terceros
4739,DISTRIBUIDOR ITALIKA TOLUCA (4739),DISTRIBUIDOR ITALIKA TOLUCA (4739),MEXICO,TOLUCA,19.382528,-99.570235,Canales Terceros
8046,DISTRIBUIDOR ITALIKA SANTIAGO IXCUINTLA (8046),DISTRIBUIDOR ITALIKA SANTIAGO IXCUINTLA (8046),NAYARIT,SANTIAGO IXCUINTLA,21.809159,-105.200307,Canales Terceros
1451,AZULEMEX PUEBLA 33 SUR (1451),AZULEMEX PUEBLA 33 SUR (1451),PUEBLA,PUEBLA,19.048177,-98.229795,Canales Terceros
7322,CHEDRAUI XALAPA 20 NOV (7322),CHEDRAUI XALAPA 20 NOV (7322),VERACRUZ,JALAPA,19.53604,-96.917515,Canales Terceros
9942,DISTRIBUIDOR ITALIKA TEPIC II (9942),DISTRIBUIDOR ITALIKA TEPIC II (9942),NAYARIT,TEPIC,21.510124,-104.893333,Canales Terceros
5207,HEB MI TIENDA REYNOSA AEROPUERTO (5207),HEB MI TIENDA REYNOSA AEROPUERTO (5207),TAMAULIPAS,REYNOSA,26.023261,-98.239657,Canales Terceros
258,SORIANA ZAMORA MICHOACAN (258),SORIANA ZAMORA MICHOACAN (258),MICHOACAN,ZAMORA,19.972475,-102.293364,Canales Terceros
7314,CHEDRAUI PLAZA CRUZ DEL SUR (7314),CHEDRAUI PLAZA CRUZ DEL SUR (7314),PUEBLA,CUAUTLANCINGO,19.074235,-98.257918,Canales Terceros
4036,HEB MI TIENDA REYNOSA LIB MTY (4036),HEB MI TIENDA REYNOSA LIB MTY (4036),TAMAULIPAS,REYNOSA,26.050392,-98.348043,Canales Terceros
1912,SORIANA CHIHUAHUA 2000 (1912),SORIANA CHIHUAHUA 2000 (1912),CHIHUAHUA,CHIHUAHUA,28.738128,-106.133013,Canales Terceros
3253,CASA LEY CORPORATIVO (3253),CASA LEY CORPORATIVO (3253),SINALOA,CULIACAN,24.816126,-107.41437,Canales Terceros
9214,SORIANA PAPE MONCLOVA (9214),SORIANA PAPE MONCLOVA (9214),COAHUILA,MONCLOVA,26.889226,-101.423426,Canales Terceros
7371,CHEDRAUI PLAYA DEL CARMEN (7371),CHEDRAUI PLAYA DEL CARMEN (7371),QUINTANA ROO,SOLIDARIDAD,20.625788,-87.084651,Canales Terceros
7220,DISTRIBUIDOR ITALIKA PUERTO ESCONDIDO OAXACA (7220),DISTRIBUIDOR ITALIKA PUERTO ESCONDIDO OAXACA (7220),OAXACA,SAN PEDRO MIXTEPEC -DTO. 22 -,15.863241,-97.068113,Canales Terceros
7298,CHEDRAUI VERACRUZ FLORESTA (7298),CHEDRAUI VERACRUZ FLORESTA (7298),VERACRUZ,VERACRUZ,19.159966,-96.133123,Canales Terceros
1499,AZULEMEX VALLE DE ARAGON (1499),AZULEMEX VALLE DE ARAGON (1499),MEXICO,NEZAHUALCOYOTL,19.486142,-99.048326,Canales Terceros
9193,SORIANA OCOTLAN JAL (9193),SORIANA OCOTLAN JAL (9193),JALISCO,OCOTLAN,20.354286,-102.78151,Canales Terceros
6379,CHEDRAUI PUEBLA CAPU (6379),CHEDRAUI PUEBLA CAPU (6379),PUEBLA,PUEBLA,19.070604,-98.206098,Canales Terceros
5198,CASA LEY CAJEME (5198),CASA LEY CAJEME (5198),SONORA,CAJEME,27.490479,-109.929968,Canales Terceros
4222,AZULEMEX TOLUCA   ZINACANTEPEC (4222),AZULEMEX TOLUCA   ZINACANTEPEC (4222),MEXICO,TOLUCA,19.288521,-99.688449,Canales Terceros
4800,DISTRIBUIDOR ITALIKA RINCON DE ROMOS (4800),DISTRIBUIDOR ITALIKA RINCON DE ROMOS (4800),AGUASCALIENTES,RINCON DE ROMOS,22.228941,-102.321095,Canales Terceros
5056,DISTRIBUIDOR ITALIKA ANGOSTURA (5056),DISTRIBUIDOR ITALIKA ANGOSTURA (5056),SINALOA,ANGOSTURA,25.053866,-107.915189,Canales Terceros
7421,CHEDRAUI VILLAHERMOSA (7421),CHEDRAUI VILLAHERMOSA (7421),TABASCO,CENTRO,17.988944,-92.96299,Canales Terceros
9285,CASA LEY EL MAR MAZATLAN (9285),CASA LEY EL MAR MAZATLAN (9285),SINALOA,MAZATLAN,23.245568,-106.419701,Canales Terceros
9900,CASA LEY OTAY (9900),CASA LEY OTAY (9900),BAJA CALIFORNIA,TIJUANA,32.532783,-116.953994,Canales Terceros
7392,CHEDRAUI TOLUCA (7392),CHEDRAUI TOLUCA (7392),MEXICO,TOLUCA,19.310119,-99.635845,Canales Terceros
9213,SORIANA MONCLOVA (9213),SORIANA MONCLOVA (9213),COAHUILA,MONCLOVA,26.900017,-101.439328,Canales Terceros
6353,DISTRIBUIDOR ITALIKA QUERETARO (6353),DISTRIBUIDOR ITALIKA QUERETARO (6353),QUERETARO,QUERETARO,20.586479,-100.379692,Canales Terceros
2629,AZULEMEX NEZA (2629),AZULEMEX NEZA (2629),MEXICO,NEZAHUALCOYOTL,19.39825,-99.03009,Canales Terceros
9318,CHEDRAUI CD LABOR TULTITLAN MEX (9318),CHEDRAUI CD LABOR TULTITLAN MEX (9318),MEXICO,TULTITLAN,19.608822,-99.176973,Canales Terceros
403,DISTRIBUIDOR ITALIKA ZITACUARO (403),DISTRIBUIDOR ITALIKA ZITACUARO (403),MICHOACAN,ZITACUARO,19.437697,-100.362517,Canales Terceros
9654,DISTRIBUIDOR ITALIKA APIZACO II (9654),DISTRIBUIDOR ITALIKA APIZACO II (9654),TLAXCALA,APIZACO,19.40312,-98.14689,Canales Terceros
7609,DISTRIBUIDOR ITALIKA ATLIXCO (7609),DISTRIBUIDOR ITALIKA ATLIXCO (7609),PUEBLA,ATLIXCO,18.903123,-98.441952,Canales Terceros
7313,CHEDRAUI PUEBLA PLAZA GRAN SUR (7313),CHEDRAUI PUEBLA PLAZA GRAN SUR (7313),PUEBLA,PUEBLA,18.987224,-98.247268,Canales Terceros
2664,AZULEMEX TULANCINGO (2664),AZULEMEX TULANCINGO (2664),HIDALGO,TULANCINGO DE BRAVO,20.098205,-98.356701,Canales Terceros
1528,HEB SOLIDARIDAD (1528),HEB SOLIDARIDAD (1528),NUEVO LEON,MONTERREY,25.760584,-100.401999,Canales Terceros
7324,CHEDRAUI XALAPA CRYSTAL (7324),CHEDRAUI XALAPA CRYSTAL (7324),VERACRUZ,JALAPA,19.5365,-96.907037,Canales Terceros
7458,CHEDRAUI LEON POLIFORUM (7458),CHEDRAUI LEON POLIFORUM (7458),GUANAJUATO,LEON,21.112797,-101.652882,Canales Terceros
1458,AZULEMEX QUERETARO (1458),AZULEMEX QUERETARO (1458),QUERETARO,QUERETARO,20.579595,-100.382588,Canales Terceros
4473,DISTRIBUIDOR ITALIKA IXMIQUILPAN (4473),DISTRIBUIDOR ITALIKA IXMIQUILPAN (4473),HIDALGO,IXMIQUILPAN,20.483917,-99.212143,Canales Terceros
7229,CHEDRAUI MUNDO E (7229),CHEDRAUI MUNDO E (7229),MEXICO,TLALNEPANTLA,19.523373,-99.227662,Canales Terceros
7301,SUPERCHE CARDEL (7301),SUPERCHE CARDEL (7301),VERACRUZ,ANTIGUA  LA,19.370261,-96.36952,Canales Terceros
7431,CHEDRAUI NUEVO LAREDO 2 (7431),CHEDRAUI NUEVO LAREDO 2 (7431),TAMAULIPAS,NUEVO LAREDO,27.481428,-99.539948,Canales Terceros
7191,SORIANA SENDERO ESCOBEDO NL (7191),SORIANA SENDERO ESCOBEDO NL (7191),NUEVO LEON,SAN NICOLAS DE LOS GARZA,25.768411,-100.302469,Canales Terceros
7608,DISTRIBUIDOR ITALIKA  SAN CRISTOBAL (7608),DISTRIBUIDOR ITALIKA  SAN CRISTOBAL (7608),CHIAPAS,SAN CRISTOBAL DE LAS CASAS,16.753761,-92.652494,Canales Terceros
1936,SORIANA LIBRAMIENTO CD JREZ (1936),SORIANA LIBRAMIENTO CD JREZ (1936),CHIHUAHUA,JUAREZ,31.624525,-106.353103,Canales Terceros
6380,CHEDRAUI NEZA (6380),CHEDRAUI NEZA (6380),MEXICO,NEZAHUALCOYOTL,19.400501,-98.987795,Canales Terceros
9206,SORIANA 20 DE NOVIEMBRE DURANGO (9206),SORIANA 20 DE NOVIEMBRE DURANGO (9206),DURANGO,DURANGO,24.026788,-104.663652,Canales Terceros
9601,DISTRIBUIDOR ITALIKA TIERRA BLANCA (9601),DISTRIBUIDOR ITALIKA TIERRA BLANCA (9601),VERACRUZ,TIERRA BLANCA,18.453927,-96.348621,Canales Terceros
9225,SORIANA TEPATITLAN JAL (9225),SORIANA TEPATITLAN JAL (9225),JALISCO,TEPATITLAN DE MORELOS,20.81653,-102.752443,Canales Terceros
7326,SUPERCHE XALAPA RUIZ CORTINES (7326),SUPERCHE XALAPA RUIZ CORTINES (7326),VERACRUZ,JALAPA,19.528176,-96.934445,Canales Terceros
3897,SORIANA TULA HIDALGO (3897),SORIANA TULA HIDALGO (3897),HIDALGO,TULA DE ALLENDE,20.058762,-99.333587,Canales Terceros
7244,SUPERCHE FELIPE CARRILLO PUERTO (7244),SUPERCHE FELIPE CARRILLO PUERTO (7244),QUINTANA ROO,FELIPE CARRILLO PUERTO,19.582047,-88.052553,Canales Terceros
7441,CHEDRAUI CUERNAVACA (7441),CHEDRAUI CUERNAVACA (7441),MORELOS,CUERNAVACA,18.920908,-99.197671,Canales Terceros
967,DISTRIBUIDOR ITALIKA PALOMARES (967),DISTRIBUIDOR ITALIKA PALOMARES (967),OAXACA,MATIAS ROMERO,17.136956,-95.062105,Canales Terceros
1264,AZULEMEX IZTAPALAPA (1264),AZULEMEX IZTAPALAPA (1264),DISTRITO FEDERAL,IZTAPALAPA,19.35682,-99.112279,Canales Terceros
3940,SORIANA PROVIDENCIA PUEBLA (3940),SORIANA PROVIDENCIA PUEBLA (3940),PUEBLA,PUEBLA,19.043128,-98.163535,Canales Terceros
7437,CHEDRAUI TUXTEPEC (7437),CHEDRAUI TUXTEPEC (7437),OAXACA,SAN JUAN BAUTISTA TUXTEPEC,18.082552,-96.121556,Canales Terceros
1210,DISTRIBUIDOR ITALIKA TRES VALLES (1210),DISTRIBUIDOR ITALIKA TRES VALLES (1210),VERACRUZ,TRES VALLES,18.238863,-96.1332,Canales Terceros
7463,CHEDRAUI CANCUN SUR TALLERES (7463),CHEDRAUI CANCUN SUR TALLERES (7463),GUERRERO,BENITO JUAREZ,21.163699,-86.872996,Canales Terceros
1800,SORIANA LA JOYA ECATEPEC (1800),SORIANA LA JOYA ECATEPEC (1800),MEXICO,ECATEPEC,19.618713,-99.067527,Canales Terceros
2387,DISTRIBUIDOR ITALIKA MORELIA III (2387),DISTRIBUIDOR ITALIKA MORELIA III (2387),MICHOACAN,MORELIA,19.71603,-101.196539,Canales Terceros
7399,CHEDRAUI METEPEC (7399),CHEDRAUI METEPEC (7399),MEXICO,METEPEC,19.258849,-99.62814,Canales Terceros
836,AZULEMEX NEZAHUALCOYOTL (836),AZULEMEX NEZAHUALCOYOTL (836),MEXICO,NEZAHUALCOYOTL,19.397059,-99.030337,Canales Terceros
7276,CHEDRAUI COATZA CENTRO INDEPENDENCIA (7276),CHEDRAUI COATZA CENTRO INDEPENDENCIA (7276),VERACRUZ,COATZACOALCOS,18.148166,-94.429851,Canales Terceros
9277,CASA LEY TENOCHTITLAN LA PAZ (9277),CASA LEY TENOCHTITLAN LA PAZ (9277),BAJA CALIFORNIA SUR,PAZ LA,24.125849,-110.333831,Canales Terceros
7373,CHEDRAUI ATOYAC (7373),CHEDRAUI ATOYAC (7373),GUERRERO,ATOYAC DE ALVAREZ,17.204378,-100.438029,Canales Terceros
9620,DISTRIBUIDOR ITALIKA TAPACHULA (9620),DISTRIBUIDOR ITALIKA TAPACHULA (9620),CHIAPAS,TAPACHULA,14.912932,-92.254077,Canales Terceros
7219,DISTRIBUIDOR ITALIKA IRAPUATO (7219),DISTRIBUIDOR ITALIKA IRAPUATO (7219),GUANAJUATO,IRAPUATO,20.677406,-101.345332,Canales Terceros
7307,CHEDRAUI PUERTO ESCONDIDO (7307),CHEDRAUI PUERTO ESCONDIDO (7307),OAXACA,SAN PEDRO MIXTEPEC -DTO. 22 -,15.862847,-97.067562,Canales Terceros
4489,DISTRIBUIDOR ITALIKA CUNDUACAN (4489),DISTRIBUIDOR ITALIKA CUNDUACAN (4489),TABASCO,CUNDUACAN,18.070307,-93.197167,Canales Terceros
5724,HEB MI TIENDA CABEZADA (5724),HEB MI TIENDA CABEZADA (5724),NUEVO LEON,MONTERREY,25.764935,-100.377395,Canales Terceros
2190,DISTRIBUIDOR ITALIKA HUIMANGUILLO,DISTRIBUIDOR ITALIKA HUIMANGUILLO,TABASCO,HUIMANGUILLO,17.83571,-93.3933,Canales Terceros
8325,DISTRIBUIDOR ITALIKA OAXACA (8325),DISTRIBUIDOR ITALIKA OAXACA (8325),OAXACA,OAXACA DE JUAREZ,17.061362,-96.731183,Canales Terceros
7250,DISTRIBUIDOR ITALIKA TUXTEPEC (7250),DISTRIBUIDOR ITALIKA TUXTEPEC (7250),OAXACA,SAN JUAN BAUTISTA TUXTEPEC,18.087086,-96.132909,Canales Terceros
7078,SORIANA LAS QUINTAS GPE NL (7078),SORIANA LAS QUINTAS GPE NL (7078),NUEVO LEON,GUADALUPE,25.688992,-100.21172,Canales Terceros
