No tarea,tipo,Territorio,Gestor,Estado,Localidad,Folio,FCO,NOMPRO,CLV_UBICACION,nombre,USUARIO,ID_UBICACION,TIPO_ASIGNACION,FECHA_ASIGNACION,HORA_ASIGNACION,id_asig,Latitude,Longitude,Folio,FCO,dias
1,Sin Terminar,Occidente,Francisco Bautista,GUERRERO,CHILAPA DE ALVAREZ,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,7197,BA MEGA CHILAPA DE ALVAREZ (7197),PAX108045,119270,ASIGNADA POR SISTEMA,02/12/2019,19:16:49,1081115,17.597332,-99.176758,19120048,20/12/2019,8
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,CHILAPA DE ALVAREZ,19071665,30/09/2019,Este año sé El Motociclista Misterioso,3107,3107-TALLER DE MOTOCICLETAS CONDOR,PAX59181,105900,ASIGNADA POR SISTEMA,09/12/2019,11:57:25,1077052,17.6002,-99.1782,19071665,30/09/2019,1
2,Sin Terminar,Occidente,Francisco Bautista,GUERRERO,CHILAPA DE ALVAREZ,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,486,E00484_BP Chilapa,PAX108045,174306,ASIGNADA POR SISTEMA,02/12/2019,19:17:13,1082052,17.599867,-99.178049,19112383,20/12/2019,8
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,CHILPANCINGO DE LOS BRAVO,19071665,30/09/2019,Este año sé El Motociclista Misterioso,3488,3488-TALLER DE MOTOCICLETAS CONDOR,alirae,105970,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1077068,17.5702,-99.5156,19071665,30/09/2019,15
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,CHILPANCINGO DE LOS BRAVO,19071665,30/09/2019,Este año sé El Motociclista Misterioso,4613,4613 Bikers Zone,alirae,166198,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1076973,17.546242,-99.49999,19071665,30/09/2019,15
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,COYUCA DE BENITEZ,19071665,30/09/2019,Este año sé El Motociclista Misterioso,3987,3987-ESMIRNA QUINTANA HERNANDEZ,alirae,106076,ASIGNADA POR SISTEMA,03/12/2019,12:28:44,1077092,17.007349,-100.08637,19071665,30/09/2019,7
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,COYUCA DE CATALAN,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2948,2948-MOTOEXPRESS COYUCA DE CATALAN,alirae,106296,ASIGNADA POR SISTEMA,03/12/2019,12:28:44,1077040,18.324629,-100.69888,19071665,30/09/2019,7
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,EDUARDO NERI,19071665,30/09/2019,Este año sé El Motociclista Misterioso,4590,4590 - TALLER CONDOR,PAX59181,106220,ASIGNADA POR SISTEMA,09/12/2019,11:35:03,1077105,17.646164,-99.52321,19071665,30/09/2019,1
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,HUITZUCO DE LOS FIGUEROA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,4702,4702 TALLER DE MOTOCICLETAS HUITZUCO,alirae,174187,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1076988,18.302654,-99.3361,19071665,30/09/2019,15
1,Sin Terminar,Occidente,Francisco Bautista,GUERRERO,IGUALA DE LA INDEPENDENCIA,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,4598,MEGA IGUALA,PAX55225,1797,ASIGNADA POR SISTEMA,09/12/2019,18:08:34,1088652,18.343613,-99.53814,19120035,20/12/2019,1
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,IGUALA DE LA INDEPENDENCIA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2985,2985-MOTOSPORT BANDERA,alirae,105876,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1077048,18.343358,-99.53635,19071665,30/09/2019,15
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,IGUALA DE LA INDEPENDENCIA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,3100,3100-MOTO SPORT,alirae,105899,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1077051,18.34337,-99.53414,19071665,30/09/2019,15
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,IGUALA DE LA INDEPENDENCIA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,4662,4662 MOTOPARTES DE IGUALA,alirae,170899,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1076982,18.34398,-99.540665,19071665,30/09/2019,15
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,IGUALA DE LA INDEPENDENCIA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,4665,4665 MOTOPARTES TAMARINDOS,alirae,170304,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1076983,18.351469,-99.54243,19071665,30/09/2019,15
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,IGUALA DE LA INDEPENDENCIA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,9911,9911 CALIDAD EN VEHICULOS Y SERVICIOS S.A. DE C.V.,alirae,168302,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1076993,18.362608,-99.52853,19071665,30/09/2019,15
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,JOSE AZUETA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,4703,4703 ZHUAMOTOS II,alirae,176048,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1076989,17.650427,-101.53462,19071665,30/09/2019,15
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,JUAN R. ESCUDERO,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2656,2656-BIKER´S ZONE,PAX108045,105703,ASIGNADA POR SISTEMA,09/12/2019,17:31:49,1077005,17.166201,-99.529999,19071665,30/09/2019,1
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,PETATLAN,19071665,30/09/2019,Este año sé El Motociclista Misterioso,3723,3723-SERVICIO DE MOTOS ITALIKA,alirae,106005,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1077077,17.5408,-101.2735,19071665,30/09/2019,15
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,TAXCO DE ALARCON,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2937,2937-MOTOSERVICIO GRECIA,PAX54,106291,ASIGNADA POR SISTEMA,06/12/2019,18:19:13,1077039,18.55355,-99.605395,19071665,30/09/2019,4
1,Sin Terminar,Occidente,Francisco Bautista,GUERRERO,TECPAN DE GALEANA,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,4593,PRESTA PRENDA SAN LUIS LA LOMA (4593),PAX46186,122551,ASIGNADA POR SISTEMA,09/12/2019,13:45:50,1087220,17.270445,-100.890879,19120048,20/12/2019,1
1,Sin Terminar,Occidente,Francisco Bautista,GUERRERO,TECPAN DE GALEANA,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,7236,BA MEGA TECPAN DE GALEANA (7236),PAX46186,119290,ASIGNADA POR SISTEMA,09/12/2019,13:45:50,1088002,17.221693,-100.631696,19120048,20/12/2019,1
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,TECPAN DE GALEANA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,3510,3510-SERVICIO HERMANOS CARPIO,PAX45522,105973,ASIGNADA POR SISTEMA,02/12/2019,17:46:16,1009016,17.210438,-100.63076,19071665,30/09/2019,8
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,TELOLOAPAN,19071665,30/09/2019,Este año sé El Motociclista Misterioso,4529,4529-BIKERSZONE,PAX54,106101,ASIGNADA POR SISTEMA,06/12/2019,18:19:13,1077099,18.363415,-99.868769,19071665,30/09/2019,4
1,Sin Terminar,Occidente,Francisco Bautista,GUERRERO,TLAPA DE COMONFORT,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,6067,BA EKT TLAPA DE COMONFORT GUERRERO (6067),PAX1723,119272,ASIGNADA POR SISTEMA,10/12/2019,11:07:59,1088842,17.546973,-98.579422,19120048,20/12/2019,0
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,TLAPA DE COMONFORT,19071665,30/09/2019,Este año sé El Motociclista Misterioso,3932,3932-TALLER DE MOTOCICLETAS CONDOR TLAPA,alirae,106052,ASIGNADA POR SISTEMA,25/11/2019,14:32:51,1077087,17.5474,-98.5789,19071665,30/09/2019,15
3,Sin Terminar,Occidente,Cesar Bermeo,GUERRERO,TLAPEHUALA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2853,2853-MOTOREFACCIONES MANOLOS TLAPEHUALA,alirae,106263,ASIGNADA POR SISTEMA,20/09/2019,17:27:49,1008998,18.241864,-100.537211,19071665,30/09/2019,81
2,Sin Terminar,Norte,Mario Montes,HIDALGO,ATITALAQUIA,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,64,E10503_BP Atitalaquia,PAX81327,159195,TOMADA POR USUARIO,10/12/2019,14:02:39,1087657,20.049599,-99.24656,19112383,20/12/2019,0
2,Sin Terminar,Norte,Mario Montes,HIDALGO,ATOTONILCO DE TULA,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,299,E06479_BP Leji,PAX81327,159288,TOMADA POR USUARIO,10/12/2019,14:02:16,1087658,20.000773,-99.214817,19112383,20/12/2019,0
2,Sin Terminar,Norte,Mario Montes,HIDALGO,ATOTONILCO DE TULA,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,308,E12732_BP Tula,PAX81327,159291,TOMADA POR USUARIO,10/12/2019,14:02:50,1087659,20.000288,-99.24798,19112383,20/12/2019,0
3,Sin Terminar,Norte,Isai ,HIDALGO,HUEJUTLA DE REYES,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2547,2547-SERVICIO REAL HUASTECA,PAX13107,105662,ASIGNADA POR SISTEMA,10/12/2019,08:05:35,1051731,21.144747,-98.41326,19071665,30/09/2019,0
3,Sin Terminar,Norte,Isai ,HIDALGO,HUICHAPAN,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2971,2971-TRINIDAD ALVAREZ LUJAN,PAX61661,106307,ASIGNADA POR SISTEMA,26/11/2019,14:58:50,1039464,20.379847,-99.65914,19071665,30/09/2019,14
3,Sin Terminar,Norte,Isai ,HIDALGO,IXMIQUILPAN,19071665,30/09/2019,Este año sé El Motociclista Misterioso,3412,3412-MOTOSERVICIO CHON,PAX13107,105957,ASIGNADA POR SISTEMA,28/11/2019,09:45:34,1039486,20.487399,-99.209571,19071665,30/09/2019,12
1,Sin Terminar,Norte,Mario Montes,HIDALGO,IXMIQUILPAN,19100087,20/12/2019,Gana dinero pidiendo información de productos en un banco 4-2019,9578,BA MEGA IXMIQUILPAN PLAZA CENTRO,PAX104972,63952,TOMADA POR USUARIO,09/12/2019,20:56:18,1087204,20.471516,-99.20718,19100087,20/12/2019,1
3,Sin Terminar,Norte,Isai ,HIDALGO,IZTAPALAPA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,4699,4699 MOTOSERVICIO MOLO,alirae,174880,ASIGNADA POR SISTEMA,16/10/2019,16:39:37,1039571,19.32717,-99.10297,19071665,30/09/2019,55
3,Sin Terminar,Norte,Isai ,HIDALGO,PACHUCA DE SOTO,19071665,30/09/2019,Este año sé El Motociclista Misterioso,3002,3002-MOTOMECANICA,PAX63809,105879,ASIGNADA POR SISTEMA,04/11/2019,16:27:41,1039469,20.108,-98.7472,19071665,30/09/2019,36
3,Sin Terminar,Norte,Isai ,HIDALGO,TEPEAPULCO,19071665,30/09/2019,Este año sé El Motociclista Misterioso,4504,4504-MOTOS Y SERVICIO REYES,alirae,106083,ASIGNADA POR SISTEMA,16/10/2019,16:39:37,1039510,19.7783,-98.58007,19071665,30/09/2019,55
3,Sin Terminar,Norte,Isai ,HIDALGO,TEPEJI DEL RIO DE OCAMPO,19071665,30/09/2019,Este año sé El Motociclista Misterioso,3562,3562-MOTOS GAYTAN,alirae,106346,ASIGNADA POR SISTEMA,16/10/2019,16:39:37,1039488,19.905598,-99.3407,19071665,30/09/2019,55
3,Sin Terminar,Norte,Isai ,HIDALGO,TIZAYUCA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2978,2978-MOTOSERVICIO ALCOCER,alirae,106311,ASIGNADA POR SISTEMA,16/10/2019,16:39:37,1039466,19.833799,-98.982857,19071665,30/09/2019,55
1,Sin Terminar,Norte,Mario Montes,HIDALGO,TULA DE ALLENDE,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,7207,BA EKT TULA (7207),PAX13107,119063,TOMADA POR USUARIO,10/12/2019,04:37:08,1088093,20.053077,-99.344161,19120048,20/12/2019,0
3,Sin Terminar,Norte,Isai ,HIDALGO,ZIMAPAN,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2946,2946-MOTOSERVICIO RCL,alirae,105854,ASIGNADA POR SISTEMA,16/10/2019,16:39:37,1039459,20.731407,-99.37819,19071665,30/09/2019,55
4,Sin Terminar,Occidente,Raul Ramirez,JALISCO,ACATLAN DE JUAREZ,19112381,08/12/2019,En Diciembre ve de Jueves a Domingo a jugar una hora de tu video juego preferido S48,,Landmark,PAX105051,173430,ASIGNADA POR SISTEMA,05/12/2019,17:50:57,1085938,20.710052,-103.412094,19112381,08/12/2019,5
3,Sin Terminar,Occidente,Cesar Bermeo,JALISCO,AMECA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,4570,4570 - JUAN AMNEL MEZA NARANJO,alirae,158391,ASIGNADA POR SISTEMA,16/10/2019,16:39:37,1039541,20.534863,-104.04079,19071665,30/09/2019,55
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,ARANDAS,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,45763,DIGITALES TEPIC - LAGUNAS,PAX12264,60910,ASIGNADA POR SISTEMA,05/12/2019,16:00:24,1074429,20.703989,-102.351804,19102161,20/12/2019,5
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,ARANDAS,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,66028,CDT-LAS LAGUNAS JAL,PAX12264,60922,ASIGNADA POR SISTEMA,05/12/2019,16:00:24,1074231,20.696561,-102.347386,19102161,20/12/2019,5
1,Sin Terminar,Occidente,Raul Ramirez,JALISCO,AUTLAN DE NAVARRO,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,3298,BA EKT AUTLAN (3298),PAX85210,120822,ASIGNADA POR SISTEMA,01/12/2019,10:50:28,1080864,19.771825,-104.365871,19120048,20/12/2019,9
3,Sin Terminar,Occidente,Cesar Bermeo,JALISCO,AUTLAN DE NAVARRO,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2750,2750-MARIO ALBERTO GUZMAN MARTINEZ,alirae,105744,ASIGNADA POR SISTEMA,16/10/2019,16:39:37,1039423,19.771259,-104.376099,19071665,30/09/2019,55
3,Sin Terminar,Occidente,Raul Ramirez,JALISCO,CIHUATLAN,19081847,13/12/2019,Este año Evalúa valida y gana en un Taller 2019 2,2953,2953-ANDREA DEL PILAR VARGAS,PAX19976,105858,ASIGNADA POR SISTEMA,06/12/2019,15:09:26,1079176,19.237093,-104.56228,19081847,13/12/2019,4
3,Sin Terminar,Occidente,Cesar Bermeo,JALISCO,CIHUATLAN,19071665,30/09/2019,Este año sé El Motociclista Misterioso,2953,2953-ANDREA DEL PILAR VARGAS,PAX10059,105858,ASIGNADA POR SISTEMA,10/12/2019,10:07:03,1087904,19.237093,-104.56228,19071665,30/09/2019,0
1,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GRULLO  EL,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,1538,PRESTA PRENDA EL GRULLO (1538),PAX85210,121904,ASIGNADA POR SISTEMA,01/12/2019,10:50:28,1080365,19.804284,-104.218906,19120048,20/12/2019,9
1,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,128,BA MEGA GDL GOB CURIEL (128),PAX83179,118878,ASIGNADA POR SISTEMA,03/12/2019,16:11:16,1084614,20.621457,-103.345929,19120048,20/12/2019,7
1,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,3256,BA EKT G SAN ONOFRE (3256),morozco,118965,ASIGNADA POR SISTEMA,05/12/2019,14:57:27,1086050,20.694715,-103.29875,19120048,20/12/2019,5
1,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,4461,BA EKT SANTA TERESITA  GDL (4461),PAX2041,120018,ASIGNADA POR SISTEMA,03/12/2019,14:49:57,1080913,20.682319,-103.367654,19120048,20/12/2019,7
1,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,4569,BA MEGA G POLANCO (4569),PAX83179,119015,ASIGNADA POR SISTEMA,01/12/2019,10:49:30,1080918,20.629281,-103.374636,19120048,20/12/2019,9
1,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,5791,BA MEGA G INDEPENDENCIA (5791),PAX2041,118961,ASIGNADA POR SISTEMA,03/12/2019,14:49:57,1080996,20.71664,-103.319097,19120048,20/12/2019,7
1,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,9832,DAZ SANTA CECILIA (9832),PAX83179,121306,ASIGNADA POR SISTEMA,05/12/2019,11:29:15,1086051,20.703631,-103.292748,19120048,20/12/2019,5
1,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19120048,20/12/2019,En Diciembre descubre cuánto vale tu prenda de Oro,9853,DAZ GUADALAJARA MEDRANO (9853),PAX83179,121273,ASIGNADA POR SISTEMA,01/12/2019,10:49:30,1080641,20.662212,-103.31881,19120048,20/12/2019,9
1,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,128,MEGA GDL GOB CURIEL,PAX17218,1601,ASIGNADA POR SISTEMA,01/12/2019,11:13:44,1080145,20.621729,-103.34619,19120035,20/12/2019,9
1,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,5791,EKT - G INDEPENDENCIA,PAX17218,3219,ASIGNADA POR SISTEMA,01/12/2019,11:13:44,1079803,20.716585,-103.31913,19120035,20/12/2019,9
1,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19120035,20/12/2019,En Diciembre y Enero recorre los pasillos de una tienda departamental,7035,BA EKT GUADALAJARA RIO HONDO,PAX83179,3143,ASIGNADA POR SISTEMA,01/12/2019,11:16:18,1079738,20.744787,-103.346016,19120035,20/12/2019,9
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,CAP_GLA_PAC_006,CAP PATRIA GLA,PAX80330,61714,ASIGNADA POR SISTEMA,05/12/2019,14:05:19,1084422,20.676761,-103.421959,19102161,20/12/2019,5
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,,FSS FEDERALISMO GUADALAJARA,PAX12264,176790,TOMADA POR USUARIO,04/12/2019,18:32:10,1075311,20.666377,-103.355213,19102161,20/12/2019,6
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,KSK_GLA_PAC_003,KSK PLAZA LOMAS GLA,PAX105051,61799,ASIGNADA POR SISTEMA,05/12/2019,18:34:04,1086312,20.640565,-103.278189,19102161,20/12/2019,5
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,KSK_GLA_PAC_018,KSK CENTROCITY SANTA FE JALISCO GLA,PAX12264,62072,ASIGNADA POR SISTEMA,04/12/2019,18:32:10,1077769,20.530024,-103.374788,19102161,20/12/2019,6
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,,MGN PLAZA JUAN PABLO II,PAX12264,167761,ASIGNADA POR SISTEMA,04/12/2019,18:32:10,1076469,20.702963,-103.283586,19102161,20/12/2019,6
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,,MML TDA GUADALAJARA COUNTRY,PAX62369,176764,ASIGNADA POR SISTEMA,09/12/2019,11:45:24,1087112,20.700331,-103.367281,19102161,20/12/2019,1
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,,PEDRO LOZA,PAX12264,176720,ASIGNADA POR SISTEMA,05/12/2019,14:58:01,1086157,20.679778,-103.34836,19102161,20/12/2019,5
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,,PLAZA TESISTAN,PAX83179,176703,ASIGNADA POR SISTEMA,04/12/2019,18:34:08,1075374,20.794843,-103.477406,19102161,20/12/2019,6
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,R5-0095,CAER5 TI PUNTO LA GLORIA TEPATITLAN GDL,PAX55108,62046,ASIGNADA POR SISTEMA,04/12/2019,22:02:16,1084421,20.809258,-102.778341,19102161,20/12/2019,6
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19102161,20/12/2019,En Octubre conoce los productos que se ofrecen en tiendas de telefonía,,SERVIPLAZA,PAX83179,176696,ASIGNADA POR SISTEMA,04/12/2019,18:34:08,1075379,20.698978,-103.337432,19102161,20/12/2019,6
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,30,E06023_BP Bohemio,PAX2041,158397,ASIGNADA POR SISTEMA,03/12/2019,14:54:37,1081881,20.707256,-103.324114,19112383,20/12/2019,7
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,365,E03407_BP Nogalera,PAX17218,158594,ASIGNADA POR SISTEMA,01/12/2019,10:58:52,1081947,20.628648,-103.334749,19112383,20/12/2019,9
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,GUADALAJARA,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,423,E08122_BP El Rastro,PAX2041,158624,ASIGNADA POR SISTEMA,03/12/2019,14:54:37,1082150,20.628624,-103.34902,19112383,20/12/2019,7
2,Sin Terminar,Occidente,Raul Ramirez,JALISCO,IXTLAHUACAN DEL RIO,19112383,20/12/2019,Este Diciembre Upaxer te regala gasolina,360,E01585_BP Ixtlahuacán,PAX2041,158591,ASIGNADA POR SISTEMA,03/12/2019,14:54:37,1081942,20.858945,-103.250595,19112383,20/12/2019,7
3,Sin Terminar,Occidente,Cesar Bermeo,JALISCO,IZTAPALAPA,19071665,30/09/2019,Este año sé El Motociclista Misterioso,4683,4683 ROLANDO ANDO S.A. DE C.V.  CD GUZMAN,alirae,174879,ASIGNADA POR SISTEMA,16/10/2019,16:39:37,1039566,19.304174,-99.068756,19071665,30/09/2019,55
3,Sin Terminar,Occidente,Cesar Bermeo,JALISCO,JOCOTEPEC,19071665,30/09/2019,Este año sé El Motociclista Misterioso,4517,4517-MARIA DE JESUS IBAÑEZ RAMOS,alirae,106094,ASIGNADA POR SISTEMA,16/10/2019,16:39:37,1039513,20.283353,-103.430751,19071665,30/09/2019,55
