id,concat,color,latitude,longitude,upfa,trimestre,estatus,pagores
50452,PAX 50452,4. Naranja / Enc,21.00929015,-89.56978653,JUN [2018],2Q 2018,Activos,Encuestador Pago previo a último semestre
50031,PAX 50031,4. Naranja / Enc,21.01029015,-89.56878653,JUL [2018],3Q 2018,Activos,Encuestador Pago previo a último semestre
50252,PAX 50252,4. Naranja / Enc,20.99909037,-89.54790461,JUL [2018],3Q 2018,Activos,Encuestador Pago previo a último semestre
13866,PAX 13866,4. Naranja / Enc,20.39807065,-89.53482979,AGO [2019],3Q 2019,Activos,Encuestador Pago previo a último semestre
59734,PAX 59734,4. Naranja / Enc,14.781415,-88.777981,OCT [2018],4Q 2018,Activos,Encuestador Pago previo a último semestre
59601,PAX 59601,4. Naranja / Enc,18.51332708,-88.32312046,OCT [2018],4Q 2018,Activos,Encuestador Pago previo a último semestre
55533,PAX 55533,4. Naranja / Enc,18.51712195,-88.31999129,NOV [2018],4Q 2018,Activos,Encuestador Pago previo a último semestre
5400,PAX 5400,4. Naranja / Enc,18.54168154,-88.29077369,ENE [2018],1Q 2018,Activos,Encuestador Pago previo a último semestre
53745,PAX 53745,4. Naranja / Enc,18.54222485,-88.27131025,JUL [2018],3Q 2018,Activos,Encuestador Pago previo a último semestre
70796,PAX 70796,4. Naranja / Enc,20.68955176,-88.19923266,MAR [2019],1Q 2019,Activos,Encuestador Pago previo a último semestre
77428,PAX 77428,4. Naranja / Enc,20.68053496,-88.19418292,MAR [2019],1Q 2019,Activos,Encuestador Pago previo a último semestre
31183,PAX 31183,4. Naranja / Enc,21.14514282,-88.14889984,FEB [2018],1Q 2018,Activos,Encuestador Pago previo a último semestre
53216,PAX 53216,4. Naranja / Enc,21.14614282,-88.14789984,JUL [2018],3Q 2018,Activos,Encuestador Pago previo a último semestre
66426,PAX 66426,4. Naranja / Enc,21.14714282,-88.14689984,DIC [2018],4Q 2018,Activos,Encuestador Pago previo a último semestre
66653,PAX 66653,4. Naranja / Enc,21.14814282,-88.14589984,ENE [2019],1Q 2019,Activos,Encuestador Pago previo a último semestre
15980,PAX 15980,4. Naranja / Enc,15.556953,-87.993961,FEB [2019],1Q 2019,Activos,Encuestador Pago previo a último semestre
57531,PAX 57531,4. Naranja / Enc,14.598392,-87.833673,NOV [2018],4Q 2018,Activos,Encuestador Pago previo a último semestre
43902,PAX 43902,4. Naranja / Enc,15.77648,-87.471454,NOV [2018],4Q 2018,Activos,Encuestador Pago previo a último semestre
52071,PAX 52071,4. Naranja / Enc,14.08286,-87.19893,OCT [2018],4Q 2018,Activos,Encuestador Pago previo a último semestre
40419,PAX 40419,4. Naranja / Enc,20.66676849,-87.10448282,MAY [2019],2Q 2019,Activos,Encuestador Pago previo a último semestre
8943,PAX 8943,4. Naranja / Enc,20.66087151,-87.07338048,ABR [2019],2Q 2019,Activos,Encuestador Pago previo a último semestre
46471,PAX 46471,4. Naranja / Enc,21.15142585,-86.89738496,MAY [2018],2Q 2018,Activos,Encuestador Pago previo a último semestre
